TIME,O21,O22,PEDAL,THROTTLE,NE,MAP,TA,STFT,LTFT
50,0.14,0.74,19.22,14.51,851.5,42,11,0,-1.56
51,0.14,0.74,19.22,14.51,851.5,42,11,0,-1.56
52,0.14,0.74,19.22,14.51,851.5,42,10,0,-1.56
53,0.14,0.74,19.22,14.51,851.5,42,10,0,-1.56
54,0.14,0.74,19.22,14.51,855.25,42,9,0,-1.56
55,0.14,0.74,19.22,14.51,855.25,42,9,0,-1.56
56,0.14,0.74,19.22,14.51,855.25,42,9,0,-1.56
57,0.2,0.74,19.61,14.51,855.25,42,10,0,-1.56
58,0.2,0.74,19.61,14.51,855.25,42,10,0,-1.56
59,0.72,0.74,19.22,14.51,851.5,42,10,0,-1.56
60,0.72,0.74,19.22,14.51,851.5,42,10,0,-1.56
61,0.72,0.74,19.22,14.51,851.5,42,10,0,-1.56
62,0.76,0.74,19.22,14.51,851.5,42,10,0,-1.56
63,0.76,0.74,19.22,14.51,851.5,42,10,0,-1.56
64,0.4,0.74,19.22,14.51,847.5,42,10,0,-1.56
65,0.4,0.74,19.22,14.51,847.5,42,10,0,-1.56
66,0.4,0.74,19.22,14.51,855.25,42,10,0,-1.56
67,0.4,0.74,19.22,14.51,855.25,42,10,0,-1.56
68,0.4,0.74,19.22,14.51,855.25,42,10,0,-1.56
69,0.7,0.74,19.22,14.51,855.25,42,10,-0.78,-1.56
70,0.7,0.74,19.22,14.51,855.25,42,10,-0.78,-1.56
71,0.3,0.74,19.22,14.51,847.5,42,11,-0.78,-1.56
72,0.3,0.74,19.22,14.51,847.5,42,11,-0.78,-1.56
73,0.14,0.74,19.22,14.51,847.5,42,11,-0.78,-1.56
74,0.14,0.74,19.22,14.51,847.5,42,11,-0.78,-1.56
75,0.14,0.74,19.22,14.51,847.5,42,11,-0.78,-1.56
76,0.1,0.74,19.22,14.51,847.5,42,11,-0.78,-1.56
77,0.12,0.74,19.22,14.51,851.5,42,11,0,-1.56
78,0.12,0.74,19.22,14.51,851.5,42,11,0,-1.56
79,0.12,0.74,19.22,14.51,847.5,42,10,0,-1.56
80,0.12,0.74,19.22,14.51,847.5,42,10,0,-1.56
81,0.3,0.74,19.22,14.51,855.25,42,10,0,-1.56
82,0.3,0.74,19.22,14.51,855.25,42,10,0,-1.56
83,0.3,0.74,19.22,14.51,855.25,42,10,0,-1.56
84,0.7,0.74,19.61,14.51,851.5,42,10,0,-1.56
85,0.7,0.74,19.61,14.51,851.5,42,10,0,-1.56
86,0.7,0.74,19.61,14.51,851.5,42,10,0,-1.56
87,0.74,0.74,19.22,14.51,855.25,42,10,0,-1.56
88,0.74,0.74,19.22,14.51,855.25,42,10,0,-1.56
89,0.74,0.74,19.22,14.51,855.25,42,10,0,-1.56
90,0.58,0.74,19.22,14.51,851.5,42,10,0,-1.56
91,0.58,0.74,19.22,14.51,851.5,42,10,0,-1.56
92,0.58,0.74,19.22,14.51,851.5,42,10,0,-1.56
93,0.7,0.74,19.61,14.51,847.5,42,10,-0.78,-1.56
94,0.7,0.74,19.61,14.51,847.5,42,10,-0.78,-1.56
95,0.6,0.74,19.22,14.51,847.5,42,10,-0.78,-1.56
96,0.6,0.74,19.22,14.51,847.5,42,11,-0.78,-1.56
97,0.6,0.74,19.22,14.51,847.5,42,11,-0.78,-1.56
98,0.3,0.74,19.22,14.51,847.5,42,11,-0.78,-1.56
99,0.3,0.74,19.22,14.51,847.5,42,11,-0.78,-1.56
100,0.3,0.74,19.22,14.51,847.5,42,11,-0.78,-1.56
101,0.16,0.74,19.61,14.51,851.5,42,11,-0.78,-1.56
102,0.16,0.74,19.61,14.51,851.5,42,10,-0.78,-1.56
103,0.12,0.74,19.22,14.51,851.5,42,11,-0.78,-1.56
104,0.12,0.74,19.22,14.51,851.5,42,11,-0.78,-1.56
105,0.12,0.74,19.22,14.51,851.5,42,10,-0.78,-1.56
106,0.12,0.74,19.22,14.51,851.5,42,10,-0.78,-1.56
107,0.1,0.74,19.22,14.51,855.25,42,10,0,-1.56
108,0.1,0.74,19.22,14.51,855.25,42,10,0,-1.56
109,0.1,0.74,19.22,14.51,855.25,42,10,0,-1.56
110,0.24,0.74,19.22,14.51,851.5,42,9,0,-1.56
111,0.24,0.74,19.22,14.51,851.5,42,9,0,-1.56
112,0.24,0.74,19.22,14.51,847.5,42,11,0,-1.56
113,0.24,0.74,19.22,14.51,847.5,42,11,0,-1.56
114,0.3,0.74,19.22,14.51,843.75,42,11,0,-1.56
115,0.58,0.74,19.22,14.51,843.75,42,11,0,-1.56
116,0.4,0.74,19.22,14.51,847.5,42,11,0,-1.56
117,0.14,0.74,19.22,14.51,847.5,42,11,0,-1.56
118,0.14,0.74,19.22,14.51,847.5,42,11,0,-1.56
119,0.12,0.74,19.22,14.51,851.5,42,11,0,-1.56
120,0.12,0.74,19.22,14.51,851.5,42,11,0,-1.56
121,0.16,0.74,19.22,14.51,855.25,42,11,0,-1.56
122,0.16,0.74,19.22,14.51,855.25,42,9,0,-1.56
123,0.14,0.74,19.22,14.51,859.25,42,9,0,-1.56
124,0.14,0.74,19.22,14.51,859.25,42,9,0,-1.56
125,0.18,0.74,19.61,14.51,855.25,42,9,0,-1.56
126,0.18,0.74,19.61,14.51,855.25,42,9,0,-1.56
127,0.66,0.74,19.61,14.51,851.5,42,9,0.78,-1.56
128,0.66,0.74,19.61,14.51,851.5,42,9,0.78,-1.56
129,0.74,0.74,19.22,14.51,851.5,42,10,0,-1.56
130,0.74,0.74,19.22,14.51,851.5,42,10,0,-1.56
131,0.7,0.74,19.22,14.51,851.5,42,9,0,-1.56
132,0.7,0.74,19.22,14.51,851.5,42,9,0,-1.56
133,0.62,0.74,19.22,14.51,851.5,42,11,0,-1.56
134,0.62,0.74,19.22,14.51,851.5,42,11,0,-1.56
135,0.76,0.74,19.61,14.51,851.5,42,10,0,-1.56
136,0.76,0.74,19.61,14.51,851.5,42,10,0,-1.56
137,0.64,0.74,19.22,14.51,851.5,42,10,0,-1.56
138,0.64,0.74,19.22,14.51,851.5,42,9,0,-1.56
139,0.36,0.74,19.22,14.51,851.5,42,11,-0.78,-1.56
140,0.36,0.74,19.22,14.51,851.5,42,11,-0.78,-1.56
141,0.62,0.74,19.22,14.51,847.5,42,10,-0.78,-1.56
142,0.62,0.74,19.22,14.51,847.5,42,10,-0.78,-1.56
143,0.62,0.74,19.22,14.51,847.5,42,10,-0.78,-1.56
144,0.16,0.74,19.22,14.51,847.5,42,10,-0.78,-1.56
145,0.16,0.74,19.22,14.51,847.5,42,11,-0.78,-1.56
146,0.16,0.74,19.22,14.51,847.5,42,11,-0.78,-1.56
147,0.1,0.74,19.22,14.51,843.75,42,11,-0.78,-1.56
148,0.1,0.74,19.22,14.51,843.75,42,11,-0.78,-1.56
149,0.1,0.74,19.22,14.51,851.5,42,11,0,-1.56
150,0.1,0.74,19.22,14.51,851.5,42,11,0,-1.56
151,0.1,0.74,19.22,14.51,851.5,42,11,0,-1.56
152,0.16,0.74,19.22,14.51,851.5,42,11,0,-1.56
153,0.16,0.74,19.22,14.51,851.5,42,11,0,-1.56
154,0.16,0.74,19.22,14.51,851.5,42,11,0,-1.56
155,0.14,0.74,19.22,14.51,847.5,42,10,0,-1.56
156,0.14,0.74,19.22,14.51,847.5,42,10,0,-1.56
157,0.14,0.74,19.22,14.51,847.5,42,10,0,-1.56
158,0.48,0.74,19.22,14.51,855.25,42,10,0,-1.56
159,0.48,0.74,19.22,14.51,855.25,42,10,0,-1.56
160,0.48,0.74,19.22,14.51,855.25,42,10,0,-1.56
161,0.76,0.74,19.22,14.51,851.5,42,9,0,-1.56
162,0.76,0.74,19.22,14.51,851.5,42,9,0,-1.56
163,0.76,0.74,19.22,14.51,851.5,42,10,0,-1.56
164,0.76,0.74,19.22,14.51,851.5,42,10,0,-1.56
165,0.4,0.74,19.22,14.51,847.5,42,11,-0.78,-1.56
166,0.4,0.74,19.22,14.51,847.5,42,11,-0.78,-1.56
167,0.4,0.74,19.22,14.51,847.5,42,10,-0.78,-1.56
168,0.32,0.74,19.22,14.51,851.5,42,10,-0.78,-1.56
169,0.32,0.72,19.22,14.51,851.5,42,11,-0.78,-1.56
170,0.32,0.72,19.22,14.51,851.5,42,11,-0.78,-1.56
171,0.12,0.74,19.22,14.51,847.5,42,10,-0.78,-1.56
172,0.12,0.74,19.22,14.51,847.5,42,10,-0.78,-1.56
173,0.12,0.74,19.61,14.51,855.25,42,10,0,-1.56
174,0.1,0.74,19.61,14.51,855.25,42,10,0,-1.56
175,0.1,0.74,19.61,14.51,855.25,42,10,0,-1.56
176,0.14,0.74,19.22,14.51,847.5,42,10,0,-1.56
177,0.14,0.74,19.22,14.51,847.5,42,10,0,-1.56
178,0.14,0.74,19.22,14.51,847.5,42,10,0,-1.56
179,0.14,0.74,19.22,14.51,851.5,42,10,0,-1.56
180,0.14,0.74,19.22,14.51,851.5,42,10,0,-1.56
181,0.14,0.74,19.22,14.51,851.5,42,10,0,-1.56
182,0.24,0.74,19.61,14.51,851.5,42,11,0,-1.56
183,0.24,0.74,19.61,14.51,851.5,42,11,0,-1.56
184,0.24,0.74,19.61,14.51,851.5,42,11,0,-1.56
185,0.48,0.74,19.22,14.51,847.5,42,10,0,-1.56
186,0.48,0.74,19.22,14.51,847.5,42,10,0,-1.56
187,0.48,0.74,19.22,14.51,847.5,42,10,0,-1.56
188,0.24,0.72,19.61,14.51,855.25,42,10,0,-1.56
189,0.24,0.72,19.61,14.51,855.25,42,10,0,-1.56
190,0.24,0.72,19.61,14.51,847.5,42,10,0,-1.56
191,0.38,0.74,19.61,14.51,847.5,42,10,0,-1.56
192,0.38,0.74,19.61,14.51,847.5,42,10,0,-1.56
193,0.7,0.72,19.22,14.51,851.5,42,11,0,-1.56
194,0.7,0.72,19.22,14.51,851.5,42,11,0,-1.56
195,0.7,0.72,19.22,14.51,851.5,42,11,0,-1.56
196,0.7,0.72,19.22,14.51,851.5,42,11,0,-1.56
197,0.7,0.72,19.22,14.51,851.5,42,11,0,-1.56
198,0.7,0.72,19.22,14.51,851.5,42,11,0,-1.56
199,0.58,0.74,19.61,14.51,851.5,42,10,0,-1.56
200,0.58,0.74,19.61,14.51,851.5,42,10,0,-1.56
201,0.58,0.74,19.61,14.51,851.5,42,10,0,-1.56
202,0.38,0.74,19.22,14.51,851.5,42,10,-0.78,-1.56
203,0.38,0.74,19.22,14.51,851.5,42,10,-0.78,-1.56
204,0.38,0.74,19.22,14.51,851.5,42,10,-0.78,-1.56
205,0.72,0.74,19.22,14.51,847.5,42,10,-0.78,-1.56
206,0.72,0.74,19.22,14.51,847.5,42,10,-0.78,-1.56
207,0.72,0.74,19.22,14.51,847.5,42,10,-0.78,-1.56
208,0.48,0.74,19.22,14.51,847.5,42,11,-0.78,-1.56
209,0.48,0.74,19.22,14.51,847.5,42,11,-0.78,-1.56
210,0.1,0.74,19.61,14.51,847.5,42,11,-0.78,-1.56
211,0.1,0.74,19.61,14.51,847.5,42,11,-0.78,-1.56
212,0.1,0.74,19.61,14.51,847.5,42,11,-0.78,-1.56
213,0.1,0.74,19.22,14.51,847.5,42,10,-0.78,-1.56
214,0.1,0.74,19.22,14.51,847.5,42,10,-0.78,-1.56
215,0.1,0.74,19.22,14.51,847.5,42,10,-0.78,-1.56
216,0.14,0.74,19.22,14.51,847.5,42,11,-0.78,-1.56
217,0.14,0.74,19.22,14.51,847.5,42,11,-0.78,-1.56
218,0.14,0.74,19.22,14.51,847.5,42,11,-0.78,-1.56
219,0.1,0.74,19.22,14.51,847.5,42,10,-0.78,-1.56
220,0.1,0.74,19.22,14.51,847.5,42,10,-0.78,-1.56
221,0.1,0.74,19.22,14.51,847.5,42,10,-0.78,-1.56
222,0.1,0.74,19.61,14.51,851.5,42,11,0,-1.56
223,0.1,0.74,19.61,14.51,851.5,42,11,0,-1.56
224,0.1,0.74,19.61,14.51,847.5,42,11,0,-1.56
225,0.1,0.74,19.61,14.51,847.5,42,11,0,-1.56
226,0.1,0.74,19.61,14.51,847.5,42,10,0,-1.56
227,0.22,0.72,19.61,14.51,847.5,42,11,0,-1.56
228,0.22,0.72,19.61,14.51,847.5,42,11,0,-1.56
229,0.22,0.72,19.61,14.51,847.5,42,11,0,-1.56
230,0.4,0.72,19.22,14.51,851.5,42,10,0,-1.56
231,0.4,0.72,19.22,14.51,851.5,42,10,0,-1.56
232,0.4,0.72,19.22,14.51,851.5,42,10,0,-1.56
233,0.7,0.74,19.22,14.51,855.25,42,9,0,-1.56
234,0.7,0.74,19.22,14.51,855.25,42,9,0,-1.56
235,0.7,0.74,19.22,14.51,855.25,42,9,0,-1.56
236,0.74,0.72,19.22,14.51,851.5,42,10,0,-1.56
237,0.74,0.72,19.22,14.51,851.5,42,10,0,-1.56
238,0.74,0.72,19.22,14.51,851.5,42,10,-0.78,-1.56
239,0.6,0.72,19.22,14.51,851.5,42,10,-0.78,-1.56
240,0.6,0.72,19.22,14.51,851.5,42,10,-0.78,-1.56
241,0.24,0.74,19.22,14.51,855.25,42,10,-0.78,-1.56
242,0.24,0.74,19.22,14.51,855.25,42,10,-0.78,-1.56
243,0.24,0.74,19.22,14.51,855.25,42,10,-0.78,-1.56
244,0.14,0.74,19.22,14.51,847.5,42,11,-0.78,-1.56
245,0.14,0.74,19.22,14.51,847.5,42,11,-0.78,-1.56
246,0.14,0.74,19.22,14.51,847.5,42,11,-0.78,-1.56
247,0.12,0.72,19.22,14.51,847.5,42,11,-0.78,-1.56
248,0.12,0.72,19.22,14.51,847.5,42,11,-0.78,-1.56
249,0.12,0.72,19.22,14.51,847.5,42,11,-0.78,-1.56
250,0.1,0.74,19.22,14.51,847.5,42,11,0,-1.56
251,0.1,0.74,19.22,14.51,847.5,42,11,0,-1.56
252,0.1,0.74,19.22,14.51,847.5,42,11,0,-1.56
253,0.14,0.74,19.22,14.51,851.5,42,10,0,-1.56
254,0.14,0.74,19.22,14.51,851.5,42,10,0,-1.56
255,0.14,0.74,19.61,14.51,851.5,42,10,0,-1.56
256,0.28,0.72,19.61,14.51,851.5,42,10,0,-1.56
257,0.28,0.72,19.61,14.51,851.5,42,10,0,-1.56
258,0.18,0.74,19.61,14.51,847.5,42,10,0,-1.56
259,0.18,0.74,19.61,14.51,847.5,42,10,0,-1.56
260,0.18,0.74,19.61,14.51,847.5,42,10,0,-1.56
261,0.48,0.74,19.22,14.51,851.5,42,11,0,-1.56
262,0.48,0.74,19.22,14.51,851.5,42,11,0,-1.56
263,0.48,0.74,19.22,14.51,851.5,42,11,0,-1.56
264,0.76,0.72,19.22,14.51,847.5,42,11,0,-1.56
265,0.76,0.72,19.22,14.51,847.5,42,11,0,-1.56
266,0.76,0.72,19.22,14.51,847.5,42,11,0,-1.56
267,0.66,0.72,19.61,14.51,851.5,42,10,0,-1.56
268,0.66,0.72,19.61,14.51,851.5,42,10,0,-1.56
269,0.66,0.72,19.22,14.51,851.5,42,10,0,-1.56
270,0.66,0.72,19.22,14.51,851.5,42,11,0,-1.56
271,0.66,0.72,19.22,14.51,851.5,42,11,0,-1.56
272,0.62,0.74,19.22,14.51,847.5,42,10,0,-1.56
273,0.62,0.74,19.22,14.51,847.5,42,10,0,-1.56
274,0.62,0.74,19.22,14.51,847.5,42,10,0,-1.56
275,0.18,0.74,19.61,14.51,851.5,42,11,-0.78,-1.56
276,0.18,0.74,19.61,14.51,851.5,42,11,-0.78,-1.56
277,0.18,0.74,19.61,14.51,851.5,42,11,-0.78,-1.56
278,0.1,0.74,19.22,14.51,847.5,42,10,0,-1.56
279,0.1,0.74,19.22,14.51,847.5,42,10,0,-1.56
280,0.1,0.74,19.22,14.51,847.5,42,10,0,-1.56
281,0.1,0.72,19.61,14.51,847.5,42,11,0,-1.56
282,0.1,0.72,19.61,14.51,847.5,42,11,0,-1.56
283,0.1,0.72,19.61,14.51,847.5,42,11,0,-1.56
284,0.14,0.74,19.22,14.51,847.5,42,11,0,-1.56
285,0.14,0.74,19.22,14.51,847.5,42,11,0,-1.56
286,0.14,0.72,19.22,14.51,847.5,42,11,0,-1.56
287,0.14,0.72,19.22,14.51,847.5,42,10,0,-1.56
288,0.14,0.72,19.22,14.51,847.5,42,10,0,-1.56
289,0.52,0.72,19.22,14.51,851.5,42,11,0,-1.56
290,0.52,0.72,19.22,14.51,851.5,42,11,0,-1.56
291,0.52,0.72,19.22,14.51,851.5,42,11,0,-1.56
292,0.72,0.74,19.22,14.51,851.5,42,10,0,-1.56
293,0.72,0.74,19.22,14.51,851.5,42,10,0,-1.56
294,0.72,0.74,19.22,14.51,851.5,42,10,0,-1.56
295,0.68,0.72,19.22,14.51,851.5,42,10,0,-1.56
296,0.68,0.72,19.22,14.51,851.5,42,10,0,-1.56
297,0.68,0.72,19.22,14.51,851.5,42,10,0,-1.56
298,0.64,0.72,19.22,14.51,847.5,42,10,0,-1.56
299,0.64,0.72,19.22,14.51,847.5,42,10,0,-1.56
300,0.64,0.72,19.22,14.51,847.5,42,10,0,-1.56
301,0.48,0.74,19.22,14.51,851.5,42,10,0,-1.56
302,0.48,0.74,19.22,14.51,851.5,42,10,0,-1.56
303,0.48,0.74,19.22,14.51,851.5,42,10,-0.78,-1.56
304,0.14,0.74,19.22,14.51,851.5,42,11,-0.78,-1.56
305,0.14,0.74,19.22,14.51,851.5,42,11,-0.78,-1.56
306,0.1,0.72,19.22,14.51,847.5,42,11,0,-1.56
307,0.1,0.72,19.22,14.51,847.5,42,11,0,-1.56
308,0.1,0.72,19.22,14.51,847.5,42,11,0,-1.56
309,0.12,0.74,19.22,14.51,851.5,42,11,0,-1.56
310,0.12,0.74,19.22,14.51,851.5,42,11,0,-1.56
311,0.12,0.74,19.22,14.51,851.5,42,11,0,-1.56
312,0.48,0.72,19.22,14.51,851.5,42,10,0,-1.56
313,0.48,0.72,19.22,14.51,851.5,42,10,0,-1.56
314,0.48,0.72,19.22,14.51,851.5,42,10,0,-1.56
315,0.48,0.72,19.22,14.51,851.5,42,10,0,-1.56
316,0.48,0.72,19.22,14.51,851.5,42,9,0,-1.56
317,0.48,0.72,19.22,14.51,851.5,42,9,0,-1.56
318,0.38,0.74,19.22,14.51,847.5,42,11,0,-1.56
319,0.38,0.74,19.22,14.51,847.5,42,11,0,-1.56
320,0.56,0.74,19.22,14.51,851.5,42,11,0,-1.56
321,0.56,0.74,19.22,14.51,851.5,42,10,0,-1.56
322,0.56,0.74,19.22,14.51,851.5,42,10,0,-1.56
323,0.22,0.72,19.22,14.51,851.5,42,10,-0.78,-1.56
324,0.22,0.72,19.22,14.51,851.5,42,10,-0.78,-1.56
325,0.22,0.72,19.22,14.51,851.5,42,10,-0.78,-1.56
326,0.12,0.74,19.22,14.51,843.75,42,11,0,-1.56
327,0.12,0.74,19.22,14.51,843.75,42,11,0,-1.56
328,0.12,0.74,19.22,14.51,843.75,42,11,0,-1.56
329,0.12,0.74,19.22,14.51,843.75,42,11,0,-1.56
330,0.12,0.74,19.22,14.51,843.75,42,11,0,-1.56
331,0.12,0.74,19.22,14.51,843.75,42,11,0,-1.56
332,0.16,0.74,19.22,14.51,839.75,42,11,0,-1.56
333,0.16,0.72,19.22,14.51,839.75,42,11,0,-1.56
334,0.16,0.72,19.22,14.51,839.75,42,11,0,-1.56
335,0.12,0.74,19.61,14.51,839.75,42,11,0,-1.56
336,0.12,0.74,19.61,14.51,839.75,42,11,0,-1.56
337,0.1,0.72,19.22,14.51,843.75,42,11,0,-1.56
338,0.1,0.72,19.22,14.51,843.75,42,11,0,-1.56
339,0.1,0.72,19.22,14.51,843.75,42,11,0,-1.56
340,0.14,0.72,19.22,14.51,843.75,42,11,0.78,-1.56
341,0.14,0.72,19.22,14.51,843.75,42,11,0.78,-1.56
342,0.14,0.72,19.22,14.51,843.75,42,11,0.78,-1.56
343,0.18,0.72,19.22,14.51,851.5,42,11,0.78,-1.56
344,0.18,0.72,19.22,14.51,851.5,42,11,0.78,-1.56
345,0.18,0.72,19.22,14.51,851.5,42,11,0.78,-1.56
346,0.22,0.72,19.22,14.51,855.25,42,10,0.78,-1.56
347,0.22,0.72,19.22,14.51,855.25,42,10,0.78,-1.56
348,0.22,0.72,19.22,14.51,855.25,42,10,0.78,-1.56
349,0.7,0.72,19.22,14.51,859.25,42,9,0.78,-1.56
350,0.7,0.72,19.22,14.51,859.25,42,9,0.78,-1.56
351,0.7,0.72,19.22,14.51,859.25,42,9,0.78,-1.56
352,0.78,0.72,19.61,14.51,859.25,42,9,0.78,-1.56
353,0.78,0.72,19.61,14.51,859.25,42,9,0.78,-1.56
354,0.78,0.72,19.22,14.51,859.25,42,9,0.78,-1.56
355,0.74,0.72,19.22,14.51,859.25,42,9,0.78,-1.56
356,0.74,0.72,19.22,14.51,859.25,42,9,0.78,-1.56
357,0.72,0.72,19.22,14.51,859.25,42,9,0,-1.56
358,0.72,0.72,19.22,14.51,859.25,42,9,0,-1.56
359,0.72,0.72,19.22,14.51,859.25,42,9,0,-1.56
360,0.72,0.72,19.22,14.51,855.25,42,9,0,-1.56
361,0.72,0.72,19.22,14.51,855.25,42,9,0,-1.56
362,0.72,0.72,19.22,14.51,855.25,42,9,0,-1.56
363,0.62,0.72,19.22,14.51,855.25,42,10,0,-1.56
364,0.62,0.72,19.22,14.51,855.25,42,10,0,-1.56
365,0.62,0.72,19.22,14.51,855.25,42,10,0,-1.56
366,0.18,0.74,19.22,14.51,851.5,42,10,0,-1.56
367,0.18,0.74,19.22,14.51,851.5,42,10,0,-1.56
368,0.18,0.74,19.22,14.51,851.5,42,10,0,-1.56
369,0.12,0.74,19.22,14.51,851.5,42,9,0,-1.56
370,0.12,0.74,19.22,14.51,851.5,42,9,0,-1.56
371,0.12,0.72,19.61,14.51,847.5,42,9,0,-1.56
372,0.12,0.72,19.61,14.51,847.5,42,11,0,-1.56
373,0.12,0.72,19.61,14.51,847.5,42,11,0,-1.56
374,0.1,0.72,19.61,14.51,851.5,42,10,0,-1.56
375,0.1,0.72,19.61,14.51,851.5,42,10,0,-1.56
376,0.1,0.72,19.61,14.51,851.5,42,10,0,-1.56
377,0.1,0.74,19.22,14.51,855.25,42,10,0,-1.56
378,0.1,0.74,19.22,14.51,855.25,42,10,0,-1.56
379,0.1,0.74,19.22,14.51,855.25,42,10,0,-1.56
380,0.64,0.74,19.22,14.51,851.5,42,10,0.78,-1.56
381,0.64,0.72,19.22,14.51,851.5,42,9,0.78,-1.56
382,0.64,0.72,19.22,14.51,851.5,42,9,0.78,-1.56
383,0.58,0.72,19.22,14.51,851.5,42,9,0.78,-1.56
384,0.58,0.72,19.22,14.51,851.5,42,9,0.78,-1.56
385,0.58,0.72,19.22,14.51,847.5,42,9,0.78,-1.56
386,0.64,0.72,19.22,14.51,847.5,42,9,0,-1.56
387,0.64,0.72,19.22,14.51,847.5,42,10,0,-1.56
388,0.66,0.74,19.61,14.51,851.5,42,10,0,-1.56
389,0.66,0.74,19.61,14.51,851.5,42,10,0,-1.56
390,0.66,0.74,19.61,14.51,851.5,42,10,0,-1.56
391,0.62,0.72,19.22,14.51,855.25,42,10,0,-1.56
392,0.62,0.72,19.22,14.51,855.25,42,10,0,-1.56
393,0.62,0.72,19.22,14.51,855.25,42,10,0,-1.56
394,0.16,0.72,19.22,14.51,847.5,42,10,0,-1.56
395,0.16,0.72,19.22,14.51,847.5,42,10,0,-1.56
396,0.16,0.72,19.22,14.51,847.5,42,10,0,-1.56
397,0.1,0.74,19.22,14.51,851.5,42,11,0,-1.56
398,0.1,0.74,19.22,14.51,851.5,42,11,0,-1.56
399,0.1,0.74,19.22,14.51,851.5,42,11,0,-1.56
400,0.16,0.74,19.22,14.51,847.5,42,11,0,-1.56
401,0.16,0.72,19.22,14.51,847.5,42,11,0,-1.56
402,0.12,0.72,19.61,14.51,851.5,42,11,0,-1.56
403,0.12,0.72,19.61,14.51,851.5,42,11,0,-1.56
404,0.12,0.72,19.61,14.51,851.5,42,11,0,-1.56
405,0.12,0.74,19.61,14.51,851.5,42,10,0.78,-1.56
406,0.12,0.74,19.61,14.51,851.5,42,10,0.78,-1.56
407,0.12,0.74,19.61,14.51,851.5,42,10,0.78,-1.56
408,0.52,0.72,19.22,14.51,851.5,42,10,0.78,-1.56
409,0.52,0.72,19.22,14.51,851.5,42,10,0.78,-1.56
410,0.52,0.72,19.22,14.51,851.5,42,10,0.78,-1.56
411,0.66,0.72,19.61,14.51,855.25,42,10,0.78,-1.56
412,0.66,0.72,19.61,14.51,855.25,42,10,0.78,-1.56
413,0.66,0.72,19.22,14.51,851.5,42,10,0,-1.56
414,0.66,0.72,19.22,14.51,851.5,42,9,0,-1.56
415,0.66,0.72,19.22,14.51,851.5,42,9,0,-1.56
416,0.64,0.72,19.22,14.51,855.25,42,9,0,-1.56
417,0.64,0.72,19.22,14.51,855.25,42,10,0,-1.56
418,0.64,0.72,19.22,14.51,855.25,42,10,0,-1.56
419,0.72,0.72,19.61,14.51,851.5,42,10,0,-1.56
420,0.72,0.72,19.61,14.51,851.5,42,10,0,-1.56
421,0.72,0.72,19.61,14.51,851.5,42,10,0,-1.56
422,0.3,0.74,19.61,14.51,851.5,42,10,0,-1.56
423,0.3,0.74,19.61,14.51,851.5,42,10,0,-1.56
424,0.3,0.74,19.61,14.51,851.5,42,10,0,-1.56
425,0.16,0.74,19.61,14.51,851.5,42,10,0,-1.56
426,0.16,0.72,19.61,14.51,851.5,42,11,0,-1.56
427,0.24,0.74,19.22,14.51,847.5,42,11,0,-1.56
428,0.24,0.74,19.22,14.51,847.5,42,11,0,-1.56
429,0.24,0.74,19.22,14.51,847.5,42,11,0,-1.56
430,0.16,0.74,19.22,14.51,851.5,42,11,0,-1.56
431,0.16,0.72,19.22,14.51,851.5,42,10,0,-1.56
432,0.14,0.72,19.22,14.51,851.5,42,9,0.78,-1.56
433,0.64,0.72,19.22,14.51,855.25,42,9,0.78,-1.56
434,0.64,0.72,19.22,14.51,855.25,42,10,0.78,-1.56
435,0.78,0.72,19.22,14.51,851.5,42,10,0.78,-1.56
436,0.78,0.72,19.22,14.51,851.5,42,10,0.78,-1.56
437,0.76,0.72,19.22,14.51,851.5,42,9,0,-1.56
438,0.76,0.72,19.22,14.51,851.5,42,9,0,-1.56
439,0.58,0.72,19.22,14.51,851.5,42,11,0,-1.56
440,0.58,0.72,19.22,14.51,851.5,42,11,0,-1.56
441,0.58,0.72,19.22,14.51,851.5,42,11,0,-1.56
442,0.72,0.74,19.22,14.51,851.5,42,9,0,-1.56
443,0.72,0.74,19.22,14.51,851.5,42,9,0,-1.56
444,0.72,0.74,19.22,14.51,851.5,42,9,0,-1.56
445,0.66,0.72,19.22,14.51,851.5,42,10,0,-1.56
446,0.66,0.72,19.22,14.51,851.5,42,10,0,-1.56
447,0.2,0.74,19.22,14.51,847.5,42,10,0,-1.56
448,0.2,0.74,19.22,14.51,847.5,42,10,0,-1.56
449,0.2,0.74,19.22,14.51,847.5,42,10,0,-1.56
450,0.12,0.74,19.61,14.51,847.5,42,11,0,-1.56
451,0.12,0.74,19.61,14.51,847.5,42,11,0,-1.56
452,0.12,0.74,19.61,14.51,847.5,42,11,0,-1.56
453,0.12,0.72,19.22,14.51,847.5,42,11,0,-1.56
454,0.12,0.72,19.22,14.51,847.5,42,11,0,-1.56
455,0.12,0.72,19.22,14.51,847.5,42,11,0,-1.56
456,0.12,0.72,19.22,14.51,851.5,42,10,0,-1.56
457,0.12,0.72,19.22,14.51,851.5,42,10,0,-1.56
458,0.12,0.72,19.22,14.51,851.5,42,10,0,-1.56
459,0.18,0.74,19.22,14.51,851.5,42,10,0,-1.56
460,0.18,0.74,19.22,14.51,851.5,42,10,0,-1.56
461,0.7,0.72,19.22,14.51,855.25,42,10,0,-1.56
462,0.7,0.72,19.22,14.51,855.25,42,9,0,-1.56
